,Final Portfolio Value
6122,124946.0917776227
6123,108323.77680447546
6124,73731.00752319043
6125,121781.41496612423
6126,149009.50330618946
6127,101871.40745799648
6128,80531.14234890403
6129,118913.78207083326
6130,178574.45439287578
6131,200844.77448143208
6132,109444.91538431887
6133,157155.49901433915
6134,140664.60997828792
6135,95618.43080058135
6136,104953.04573429583
6137,103600.69872248758
6138,185973.21058774163
6139,134320.62366074277
6140,121896.04322686365
6141,170578.51174449813
6142,166250.9415272496
6143,70628.68161957135
6144,100404.05325271588
6145,100810.91036280208
6146,152987.37809264474
6147,124969.96213867741
6148,116234.13842590545
6149,136658.78730369266
6150,97738.17920460095
6151,150632.6951934282
6152,148793.80176240645
6153,130696.38392332858
6154,111537.5927330288
6155,96308.7825285155
6156,148259.87953253218
6157,230511.4364923655
6158,131149.34000502102
6159,112495.56249162913
6160,133693.12519548295
6161,144456.9874644118
6162,134595.39673001156
6163,80121.00176557105
6164,112548.1402494217
6165,82665.02455341155
6166,101752.2962733364
6167,110363.17191926685
6168,113225.12291301847
6169,155476.3615942284
6170,134271.6388921803
6171,115532.69898452205
6172,97261.55591000387
6173,107928.4090673555
6174,109337.49614448806
6175,169282.16076255572
6176,174784.62255737802
6177,114807.67819058972
6178,187200.43431496283
6179,105754.46494530042
6180,109120.4137544317
6181,154426.90609237194
6182,115861.34362586253
6183,74626.64295769711
6184,81363.73684871475
6185,126540.03748034568
6186,123120.71395627558
6187,60807.55021842719
6188,123744.86786654826
6189,195445.57115851494
6190,72687.89441572451
6191,103655.48790170773
6192,123621.1399336931
6193,114623.75868703863
6194,136932.22413763896
6195,149420.14102986277
6196,93603.46140212523
6197,150145.69679029874
6198,129169.80035966945
6199,84271.73364602159
6200,135495.28525665062
6201,168425.391105141
6202,90340.61043532833
6203,145728.4893423371
6204,110826.95233682556
6205,147920.70242564488
6206,75914.99183669305
6207,190141.37262864926
6208,112080.3574126147
6209,84103.38459867833
6210,142637.6175862726
6211,137748.62331124197
6212,209639.1708105717
6213,93658.23865481537
6214,105032.02482585021
6215,108973.38610276395
6216,131481.04863891847
6217,124319.78417790943
6218,109874.05407877633
6219,140230.87827078206
6220,149891.3928396032
6221,93882.9246621294
6222,105551.00529925512
6223,88679.80322980482
6224,97757.351114216
6225,89379.40051507502
6226,120706.96406504435
6227,120916.15410598517
6228,114433.8638337036
6229,158128.46500280304
6230,99363.59791888138
6231,93795.11534386664
6232,142051.3419773399
6233,122409.35159601
6234,139960.92459671423
6235,107538.38547704458
6236,122004.99896716417
6237,153258.8432591506
6238,116486.6801275954
6239,89727.03360377897
6240,124421.45550278042
6241,133163.2185436663
6242,166538.46113821073
6243,155853.4665306599
6244,116330.15453701126
6245,110061.30956881861
6246,174969.55116723504
6247,109091.54501897264
6248,94324.13066873502
6249,106550.47945462863
6250,137356.69506470446
6251,152877.48019628553
6252,153375.0328221844
6253,116909.61927415499
6254,140381.87710562983
6255,103162.48623807212
6256,123268.41156800246
6257,106319.29527802122
6258,115055.33749420953
6259,181010.72430639283
6260,134601.79466924994
6261,140255.8867461795
6262,108067.02152808614
6263,156163.58265948368
6264,111403.62817452344
6265,136570.84339771263
6266,151740.67862188493
6267,122694.66468950441
6268,83514.83203511845
6269,165853.80188087234
6270,97318.10336214417
6271,116986.85110346356
6272,97299.03517838962
6273,105620.99812101242
6274,131223.22803166884
6275,153949.84900059467
6276,98909.76946184514
6277,179321.38600003812
6278,68570.1871550316
6279,101563.2274540892
6280,207864.53788474124
6281,95454.45282631306
6282,158554.66970580208
6283,144896.47490350815
6284,179881.31371582317
6285,91108.01836444694
6286,142102.94420538176
6287,114911.66851053534
6288,160265.3261792531
6289,136817.04807214733
6290,132583.18758489905
6291,91370.70270508743
6292,127831.02605409817
6293,123191.94736786623
6294,92186.61320122248
6295,59719.54858832988
6296,106676.47494635406
6297,138387.4550340445
6298,109000.7997238353
6299,95201.87735837721
6300,208248.5902031281
6301,111039.91141418194
6302,109364.17699451624
6303,125194.94604375135
6304,139861.44448647316
6305,100382.16261475513
6306,75872.8403510725
6307,99400.61493256724
6308,90141.23500610345
6309,119781.85470439402
6310,147919.02635265034
6311,108511.48756108091
6312,116361.67500007166
6313,122796.2808228684
6314,95513.90851566508
6315,173991.7508447924
6316,124819.69642182984
6317,120013.2971745349
6318,116202.32368290833
6319,111146.64680801061
6320,80665.96534827627
6321,96498.99461642743
6322,131093.3155092752
6323,94680.20466497564
6324,125963.4323405693
6325,105289.66410535072
6326,118966.12577911219
6327,188494.83735971994
6328,121407.48877529029
6329,193918.9825638256
6330,117760.16171389418
6331,126028.11298204566
6332,117843.40104763818
6333,99230.80887268651
6334,151736.90399626407
6335,109828.71679938135
6336,122450.47159784958
6337,140980.28601588705
6338,142939.71376072764
6339,124176.02632187128
6340,109906.7461598433
6341,91658.70235507152
6342,101179.59076415467
6343,113129.00087724326
6344,136811.85441748955
6345,156853.87611954825
6346,136141.7999486768
6347,154577.85636009768
6348,211008.43592842272
6349,130856.32345265248
6350,137100.3585927694
6351,148814.4441797212
6352,101042.10845256515
6353,110639.72059985648
6354,145938.23363834855
6355,130673.12914197706
6356,102240.99653574004
6357,177952.72884513336
6358,114506.28030651719
6359,126891.48809726837
6360,98589.64233984075
6361,163519.87772647443
6362,101977.71158493008
6363,112089.76146062193
6364,145051.61757980348
6365,89378.52403642934
6366,101396.80234432791
6367,104966.19713434056
6368,110025.95205944056
6369,78407.42565013347
6370,113137.92705589862
6371,121945.8997150831
6372,170237.93264352775
6373,99862.3023052843
6374,84507.23823584749
6375,89876.9590730661
6376,119366.30902987481
6377,178279.58394320126
6378,113041.75051277876
6379,147265.79928233702
6380,105069.48215458043
6381,127123.18580505761
6382,112984.6510569983
6383,105459.4042130576
6384,89586.59208677924
6385,171738.24496112874
6386,80533.52182245508
6387,76907.85033570493
6388,152372.40622108127
6389,73483.15610597655
6390,119474.24696916828
6391,114515.6774664478
6392,135961.13706925223
6393,79101.86675277044
6394,146032.81512367303
6395,125300.32256826296
6396,125323.62471192046
6397,113471.627301473
6398,111893.80767129555
6399,103300.5137594258
6400,92679.53933703681
6401,125825.19462378969
6402,148750.29131254015
6403,136356.23433822484
6404,139669.3258631384
6405,92529.76954745896
6406,139438.73447409482
6407,109569.16984989357
6408,115637.13268103855
6409,93981.13120772898
6410,87421.27030258546
6411,119080.31715285945
6412,139835.37707868844
6413,150994.24777766227
6414,86669.58601769837
6415,125587.24819877806
6416,99235.34061523511
6417,180918.19059807892
6418,193478.05528456738
6419,149917.004050418
6420,107150.7167501695
6421,154372.22861518108
6422,91669.92428750821
6423,178404.06260029398
6424,168202.95356121336
6425,123324.48598596214
6426,187128.64312080762
6427,73198.90907260022
6428,81208.37399551555
6429,186161.33523946247
6430,117797.79502307907
6431,127602.35693260659
6432,131684.43771357494
6433,143303.08709656668
6434,130578.5195811855
6435,110306.17017374955
6436,114709.39499838119
6437,93842.44046023664
6438,184415.10129399612
6439,180792.908260763
6440,179194.32027709569
6441,83675.47370005923
6442,95917.92041808213
6443,106678.37990312434
6444,161503.97229730152
6445,96762.72738285769
6446,108103.32913858698
6447,144043.4881221525
6448,91277.2598769585
6449,106518.79153561973
6450,91924.39742625295
6451,109694.92016036535
6452,172200.31461719307
6453,154800.52884871062
6454,122036.33504715981
6455,111196.5463189117
6456,93173.45620198663
6457,147780.80984062795
6458,124350.05911674489
6459,76217.2108115722
6460,139830.28477576477
6461,94332.77425044801
6462,113034.33228397788
6463,154847.37159790093
6464,99295.43911506952
6465,92770.97188620816
6466,133257.4319094594
6467,127386.76552865471
6468,92111.62781523558
6469,114840.00448780782
6470,105749.94609050234
6471,113536.02248865982
6472,122196.59323605661
6473,158654.3736939027
6474,162866.23672227317
6475,97692.94965803542
6476,129558.14692621952
6477,159597.62181580337
6478,125621.95056441594
6479,98462.89811711798
6480,136897.27325500766
6481,83825.87499093528
6482,101321.56525367487
6483,80440.09435742225
6484,176318.29605128866
6485,94498.60149719875
6486,96293.12584730721
6487,145709.99094010048
6488,124273.08463353838
6489,120417.46901003594
6490,164239.6724578832
6491,106072.66573720904
6492,151297.46444699005
6493,131030.3913386501
6494,138861.1314336966
6495,82036.7455420786
6496,172988.15222633383
6497,99340.475883006
6498,131984.86506595078
6499,103469.86664608093
6500,129707.06633998208
6501,140988.15075756836
6502,167505.6516803386
6503,67815.0378725638
6504,94363.5492062995
6505,94554.29015817154
6506,113762.89661997523
6507,203403.1577630435
6508,103882.77674669214
6509,103787.39737748557
6510,70608.24886912003
6511,130849.68720174812
6512,115455.36551158968
6513,112670.4035560775
6514,89452.29040936522
6515,136079.64871792917
6516,123888.74825033818
6517,99027.1842154458
6518,163744.67482410037
6519,108349.14116313896
6520,186479.96477395474
6521,138301.2335353173
6522,150073.85670477783
6523,164775.1187880789
6524,62991.27489837632
6525,130658.51558133919
6526,108155.90298146401
6527,107112.39220061872
6528,139026.5009044736
6529,225441.1512194983
6530,134685.3365408761
6531,120149.29682941733
6532,125807.18998664821
6533,87864.71951268085
6534,152137.55554480627
6535,140008.74579969954
6536,141815.156875856
6537,96521.23047806535
6538,125368.53274892952
6539,169786.5668940144
6540,89555.82208259901
6541,170166.63149656603
6542,122838.9979736003
6543,127181.23685609446
6544,99096.1046661801
6545,86110.24503577793
6546,87387.80982511169
6547,94771.90608797256
6548,128607.2118143488
6549,126372.86721754824
6550,99382.8674757283
6551,117224.20387060619
6552,98883.54414003776
6553,116991.90930368884
6554,124338.04238634818
6555,123792.64460615553
6556,89654.5668064606
6557,187888.054894171
6558,223220.9565038728
6559,80320.53128277088
6560,164990.91385568667
6561,119657.93670139792
6562,138849.49297406847
6563,103679.89043528416
6564,135827.24840448253
6565,87947.78608831819
6566,75156.46677253628
6567,109891.50294064834
6568,62779.21309544584
6569,110165.039886
6570,90213.80067080898
6571,108747.8841343235
6572,91794.93605035431
6573,131629.54708110495
6574,128377.89915388709
6575,151065.05225749614
6576,129875.35079721357
6577,93330.68716494122
6578,110486.18703256226
6579,84976.82867207118
6580,139618.39269333874
6581,85551.43030339708
6582,113474.47069743366
6583,88285.071851301
6584,145631.92323441114
6585,151225.2785020085
6586,99620.99913372217
6587,84193.68729652037
6588,122269.38543091221
6589,165797.47282184655
6590,143327.79983657194
6591,99686.04774430947
6592,134433.21927118054
6593,137592.6627194091
6594,118109.00500290282
6595,158347.56227320476
6596,101037.90134003472
6597,96643.01021289735
6598,105911.0193808027
6599,80349.04116603744
6600,108649.48268157124
6601,97020.76322338758
6602,138705.66854596732
6603,154307.1315348348
6604,101805.94247606541
6605,169048.76874772352
6606,103087.38211960433
6607,124791.33185989808
6608,81250.0042017002
6609,85650.88689344232
6610,95513.5166507856
6611,112889.769043287
6612,134619.08458750762
6613,99694.69593237872
6614,170679.55217299552
6615,90189.66788023674
6616,60527.35902658962
6617,86317.25282044486
6618,123401.93709407569
6619,78917.02250764327
6620,131755.7835119761
6621,167664.83129617246
6622,155777.5761139251
6623,95088.9732289647
6624,131580.74735671672
6625,82842.44981385728
6626,96088.91666106752
6627,148043.3881089793
6628,175093.63214137187
6629,153012.02296088744
6630,118375.95708219372
6631,176888.11650234656
6632,130123.19031074972
6633,137012.21834070346
6634,120881.32937856184
6635,133864.59957245228
6636,115496.51661409266
6637,161655.24942491984
6638,168881.6414291648
6639,191960.98529150468
6640,104226.0569428527
6641,102469.96890391731
6642,89721.69206690261
6643,119320.86589643382
6644,177811.0035410301
6645,155637.81050009376
6646,125930.99503696828
6647,136635.65818993878
6648,125340.8647015735
6649,100329.1429738271
6650,110522.15672929877
6651,111008.77099789257
6652,117777.20142092396
6653,98576.13054937309
6654,141650.5191145897
6655,135097.66792326182
6656,113731.21555172036
6657,127161.09044151402
6658,100884.12728565707
6659,93951.93607462765
6660,153074.0152083952
6661,115806.2985078938
6662,121616.8140226846
6663,82528.00071493737
6664,102374.87881491994
6665,188837.1692808212
6666,91050.22892831481
6667,103056.70129595135
6668,116751.97328567709
6669,116761.76986175943
6670,162814.49944794644
6671,180130.36758892832
6672,111601.98702322022
6673,105540.38968103396
6674,65035.93917092858
6675,115204.57690127555
6676,82461.62555476026
6677,149579.6359090618
6678,145136.9392484433
6679,148819.1894726782
6680,133345.90528183297
6681,106652.65697103107
